VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_SHAPE,SIM_AV,SIMNULL1,SIM_RV,SIM_x0,SIM_mB,SIMSED_TDE_INDEX,SIMSED_Rph0,SIMSED_Tvis,SIMSED_b,SIMSED_bhmass,SIMSED_eff,SIMSED_lphoto,SIMSED_starmass,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIMSED_IBC_INDEX,SIMSED_F_nickel,SIMSED_stretch,SIMSED_color,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_Cart_INDEX,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature
SN:,223943,12,102,-9.0,3,0.54718,0.0116,0.54964,0.0116,0.54964,0.01171,0,300,0.0160155,-9,-9,-9,-9,59594.3,11.7682,10.0814,7.8011,59601.7,0.652,1.19835,0.9289799999999999,-0.140815,0.036945,24.4549,0.10065,2.9650999999999998e-06,2.74867e-07,0.00903783,-2.2913900000000002e-07,-2.4116700000000002e-09,46,46.6114,0.44711000000000006,2,201,25,4,0.54964,0,-197.733,42.5051,59596.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,268986,12,114,-9.0,3,0.73811,0.036,0.7361,0.036,0.7361,0.036039999999999996,0,300,0.0156118,-9,-9,-9,-9,59842.0,13.9618,9.95481,6.63515,59843.8,0.198,-2.6289700000000003,0.5163300000000001,-0.259706,0.04671380000000001,25.0467,0.0598187,1.7191900000000001e-06,9.47189e-08,-0.00113281,-2.0764e-08,1.54554e-09,40,49.2164,0.15062,14,433,85,1,0.7361,0,367.155,43.2831,59840.6,-9.0,0.0796074,-9.0,3.1,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,433.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,324252,12,112,-9.0,3,0.46776999999999996,0.6696,0.46779,0.6696,0.46779,0.66961,0,300,0.00670728,-9,-9,-9,-9,59930.1,16.6102,10.5492,5.583880000000001,59937.4,0.031,-2.64463,0.5907399999999999,0.00301908,0.15182,24.5389,0.16344,2.74443e-06,4.13138e-07,0.029120599999999996,-1.0832700000000001e-07,-7.640789999999999e-08,17,20.8798,0.23171,12,30,30,2,0.46779,0,-179.71400000000003,42.0881,59929.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0563946,0.0361157,0.06206849999999999,71.192,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,155057,12,114,-9.0,3,1.23012,0.1431,1.2299,0.1431,1.2299,0.14312,0,300,0.01807,-9,-9,-9,-9,60153.3,8.615730000000001,8.468110000000001,3.3342199999999997,60148.1,0.068,2.03523,1.12412,-0.24421700000000002,0.0758345,25.0835,0.13410999999999998,1.6618799999999998e-06,2.0528199999999997e-07,0.024812999999999998,-1.16504e-07,8.06632e-09,44,38.7279,0.69648,14,986,81,2,1.2299,0,-211.00099999999998,44.6564,60160.1,-9.0,0.11614000000000001,-9.0,3.1,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,986.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,137103,12,102,-9.0,3,1.1046799999999999,0.2414,1.10494,0.2414,1.10494,0.24140999999999999,0,300,0.00939609,-9,-9,-9,-9,60281.1,15.0487,12.6369,6.0974900000000005,60278.7,1.125,0.57811,0.66276,-0.239277,0.0554349,24.809,0.0603072,2.13985e-06,1.1885799999999999e-07,0.00584365,-2.25253e-08,3.56434e-09,20,26.878,0.13873,2,201,121,1,1.10494,0,-309.65,44.368,60276.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,297588,12,102,-9.0,3,0.98769,0.2553,0.98656,0.2553,0.98656,0.25531,0,300,0.00611278,-9,-9,-9,-9,60605.2,6.26518,5.94171,3.9528199999999996,60617.1,1.993,2.34235,1.55593,-0.206977,0.04871369999999999,26.2959,0.14381,5.44059e-07,7.20612e-08,0.00544863,-8.022039999999998e-08,1.5299100000000001e-09,60,55.5016,0.64061,2,208,115,1,0.98656,0,118.376,44.0652,60608.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,337010,12,102,-9.0,3,0.48028999999999994,0.001,0.47971,0.001,0.47971,0.00179,0,300,0.0207507,-9,-9,-9,-9,59933.2,13.8257,10.468,5.66079,59937.5,0.105,-0.9864290000000001,0.83265,-0.204052,0.039962199999999996,25.1492,0.0699495,1.56424e-06,1.00777e-07,0.00698487,-5.1398599999999994e-08,4.96433e-10,16,26.0707,0.05304169999999999,2,213,9,4,0.47971,0,-196.75599999999997,42.1543,59930.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,209815,12,102,-9.0,3,0.44936000000000004,0.0468,0.44827,0.0468,0.44827,0.04682,0,300,0.0167254,-9,-9,-9,-9,60223.3,11.7548,10.7972,6.09192,60202.6,1.279,1.8428,1.24288,-0.0947725,0.0471496,24.9107,0.0850412,1.9485400000000003e-06,1.52621e-07,0.020576,-1.57193e-07,-2.2334e-09,41,64.3977,0.011270200000000001,2,216,6,2,0.44827,0,-38.9193,41.9794,60198.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,236483,12,102,-9.0,3,0.57022,0.1547,0.56982,0.1547,0.56982,0.15471,0,300,0.0189989,-9,-9,-9,-9,60250.2,6.5914,6.05259,4.98536,60259.9,1.02,2.1600599999999996,1.20825,0.00840295,0.09505889999999999,25.0259,0.1403,1.75236e-06,2.2644700000000002e-07,0.06389159999999999,-2.47024e-07,-1.3131200000000001e-08,28,32.8209,0.2424,2,216,23,3,0.56982,0,-270.27,42.6037,60253.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,53477,12,102,-9.0,3,0.72735,0.0381,0.72923,0.0381,0.72923,0.03814,0,300,0.017603,-9,-9,-9,-9,60050.0,9.7369,9.56121,8.13322,60059.5,0.605,-1.7434900000000002,0.9479799999999999,0.06500159999999999,0.0702513,24.7287,0.10577,2.30417e-06,2.2446300000000002e-07,0.0308774,-1.8210799999999998e-07,-6.793939999999999e-09,12,21.4778,0.043806599999999994,2,226,15,1,0.72923,0,37.1655,43.2533,60054.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,76430,12,102,-9.0,3,0.94971,0.1336,0.94804,0.1336,0.94804,0.13363,0,300,0.0106428,-9,-9,-9,-9,59884.0,6.81168,5.8066699999999996,4.08435,59889.3,1.992,2.15461,1.5699,-0.20578200000000002,0.05568240000000001,26.0191,0.14045,7.02005e-07,9.08112e-08,0.033398199999999996,-9.56623e-08,1.12699e-09,24,17.2009,0.8399700000000001,2,230,109,4,0.94804,0,72.3534,43.9589,59894.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,342278,12,102,-9.0,3,0.62,0.0869,0.61917,0.0869,0.61917,0.08691,0,300,0.012535,-9,-9,-9,-9,59870.2,12.5433,7.582839999999999,4.08218,59874.2,1.091,0.6717,0.82027,-0.11180699999999999,0.0573774,25.4346,0.0618961,1.2027600000000001e-06,6.85675e-08,0.0130744,-3.5613900000000005e-08,-4.5923e-10,68,95.8796,0.014610099999999999,2,210,123,2,0.61917,0,44.7152,42.8231,59864.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,283515,12,102,-9.0,3,0.86301,0.0528,0.86314,0.0528,0.86314,0.052829999999999995,0,300,0.013327799999999999,-9,-9,-9,-9,60212.2,7.272289999999999,6.777480000000001,4.34173,60208.6,0.905,-0.230949,0.8134100000000001,-0.279488,0.056072800000000006,25.5318,0.10419,1.0997200000000002e-06,1.0553699999999999e-07,0.015616499999999998,-4.62061e-08,1.7102899999999999e-09,52,49.7847,0.56148,2,216,122,4,0.86314,0,-274.467,43.7055,60205.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,341063,12,102,-9.0,3,0.68025,0.0134,0.68034,0.0134,0.68034,0.01351,0,300,0.0200875,-9,-9,-9,-9,60596.0,18.2483,9.81118,7.29581,60605.9,0.848,-0.48513999999999996,0.7685,-0.176062,0.0494717,25.0466,0.0508666,1.71933e-06,8.055049999999999e-08,0.00929311,-2.9054900000000002e-08,4.01723e-10,24,34.7269,0.0725538,2,213,50,2,0.68034,0,-220.834,43.0712,60598.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,129001,12,114,-9.0,3,0.5442600000000001,0.0262,0.54323,0.0262,0.54323,0.02625,0,300,0.00811079,-9,-9,-9,-9,60125.4,17.4071,14.009,12.8444,60129.9,1.258,-2.58549,0.69563,-0.10678499999999999,0.0410236,24.4114,0.0759409,3.0863599999999995e-06,2.15873e-07,-0.00389899,-1.10015e-07,1.05489e-09,36,51.0579,0.0494295,14,964,77,2,0.54323,0,-20.6913,42.4793,60122.5,-9.0,0.10637,-9.0,3.1,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,964.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,175500,12,102,-9.0,3,0.78983,0.0119,0.7879,0.0119,0.7879,0.012029999999999999,0,300,0.00819286,-9,-9,-9,-9,59870.2,10.8597,6.22984,4.64709,59880.2,1.791,2.88808,1.7774900000000002,-0.22692800000000002,0.05976619999999999,25.9599,0.11208,7.413460000000001e-07,7.65305e-08,0.048776599999999996,-1.0525e-07,-3.22358e-11,68,69.5089,0.4264,2,216,71,4,0.7879,0,379.333,43.4642,59873.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,308480,12,102,-9.0,3,0.88313,0.1893,0.8831100000000001,0.1893,0.8831100000000001,0.18930999999999998,0,300,0.00734744,-9,-9,-9,-9,60632.1,11.6567,8.255980000000001,5.70827,60639.1,0.654,-0.0894344,0.47978000000000004,-0.157387,0.04105,25.1501,0.0616755,1.5629599999999999e-06,8.87843e-08,0.00371059,-2.3069199999999997e-08,9.55762e-10,44,57.7348,0.08014249999999999,2,201,34,2,0.8831100000000001,0,-213.955,43.7669,60634.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,302763,12,112,-9.0,3,0.61197,0.0106,0.60893,0.0106,0.60893,0.01072,0,300,0.00856182,-9,-9,-9,-9,59826.4,15.193,7.7682899999999995,6.19383,59838.4,1.034,2.8233599999999996,0.7058399999999999,-0.154685,0.05020530000000001,25.1825,0.057093200000000004,1.5170500000000002e-06,7.97738e-08,0.00738075,-3.66975e-08,-5.06005e-10,52,74.5388,0.0218734,12,84,10,2,0.60893,0,569.9590000000001,42.782,59827.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11420999999999999,0.029335000000000003,0.0431516,100.87899999999999,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,194001,12,112,-9.0,3,0.90443,0.0253,0.9011899999999999,0.0253,0.9011899999999999,0.02537,0,300,0.00663395,-9,-9,-9,-9,60224.1,7.226380000000001,6.82923,2.87348,60228.2,1.719,1.15608,1.28477,-0.22584,0.0556654,26.0516,0.12765,6.8134e-07,8.010689999999999e-08,0.0113661,-5.53766e-08,2.12538e-09,28,22.9795,0.73407,12,105,38,1,0.9011899999999999,0,554.236,43.8249,60216.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.12962,0.05409919999999999,0.0121238,127.447,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,95484,12,112,-9.0,3,0.56448,0.001,0.56715,0.001,0.56715,0.00186,0,300,0.015625200000000002,-9,-9,-9,-9,59988.1,11.2669,5.37637,3.6890199999999997,60000.8,1.346,2.8778,1.40048,-0.140194,0.13796,25.3331,0.11520999999999999,1.32061e-06,1.40137e-07,0.0955007,-1.71149e-07,-6.25549e-09,28,47.9376,0.0108832,12,9,26,1,0.56715,0,-253.93099999999998,42.5872,59989.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0907455,0.019935400000000002,0.019737599999999998,75.9992,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,206897,12,102,-9.0,3,1.03502,0.001,1.03485,0.001,1.03485,0.00227,0,300,0.0102272,-9,-9,-9,-9,60227.1,5.75766,5.64427,3.3647199999999997,60230.7,2.062,0.89341,1.32733,0.0979523,0.11150999999999998,25.5441,0.11095,1.08729e-06,1.1111000000000001e-07,0.0400041,-7.43601e-08,4.86327e-09,20,24.3068,0.22925,2,223,13,1,1.03485,0,-411.722,44.1924,60229.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,308584,12,102,-9.0,3,0.53865,0.5271,0.5394899999999999,0.5271,0.5394899999999999,0.5271,0,300,0.020803400000000003,-9,-9,-9,-9,59957.3,7.955030000000001,7.86923,5.52865,59947.0,3.538,2.48516,1.62303,0.0821934,0.0707041,25.0766,0.0986999,1.67241e-06,1.52032e-07,-0.00635858,-6.08343e-08,-4.8321e-09,41,48.9761,0.18353,2,215,16,3,0.5394899999999999,0,289.153,42.4585,59933.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,240112,12,102,-9.0,3,1.00865,0.017,1.00624,0.017,1.00624,0.01712,0,300,0.00885044,-9,-9,-9,-9,60603.1,12.0633,11.9728,4.3171800000000005,60602.2,1.125,-1.29564,0.63452,-0.132481,0.07263789999999999,24.9644,0.057473300000000005,1.8545099999999998e-06,9.816839999999999e-08,0.0155394,-2.16323e-08,2.45121e-09,26,35.8621,0.0942342,2,213,36,3,1.00624,0,292.283,44.1196,60596.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,109663,12,114,-9.0,3,0.9450299999999999,0.0604,0.9441200000000001,0.0604,0.9441200000000001,0.06043,0,300,0.019691099999999996,-9,-9,-9,-9,60593.1,6.44876,5.29416,3.4093,60588.9,1.25,-2.23961,0.98441,-0.286573,0.0702118,25.9828,0.17982,7.25915e-07,1.20226e-07,-0.00313398,-7.05892e-08,4.90781e-09,40,48.2425,0.17404,14,749,14,2,0.9441200000000001,0,27.7228,43.947,60584.7,-9.0,0.0876817,-9.0,3.1,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-9.0,-9.0,-9.0,-9.0,749.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
