VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIMSED_Cart_INDEX,SIMSED_Mejecta,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature,SIMSED_TDE_INDEX,SIMSED_Rph0,SIMSED_Tvis,SIMSED_b,SIMSED_bhmass,SIMSED_eff,SIMSED_lphoto,SIMSED_starmass,SIMSED_stretch,SIMSED_color,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_IBC_INDEX,SIMSED_Kinetic_energy,SIMSED_F_nickel,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho
SN:,328562,12,111,-9.0,3,0.55298,0.353,0.55183,0.353,0.55183,0.353,0,300,0.00870258,-9,-9,-9,-9,60508.3,44.9305,32.8904,27.0022,60498.9,0.295,-0.117745,0.22555,-0.04904,0.023954200000000002,23.0432,0.028869599999999995,1.08822e-05,2.89357e-07,0.000820513,-3.70052e-08,-3.8664199999999996e-09,40,22.1872,0.9899,11,0,117,1,0.55183,0,6.615010000000001,42.5206,60498.9,-0.0586085,-0.0374216,0.14,3.1,1.0836300000000002e-05,23.0478,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,135370,12,111,-9.0,3,0.45211,0.0185,0.45182,0.0185,0.45182,0.01856,0,300,0.00715565,-9,-9,-9,-9,60654.1,135.759,97.1684,72.2093,60656.2,0.149,1.31663,0.14824,-0.031616700000000005,0.0188678,22.3698,0.021707499999999998,2.02346e-05,4.0455599999999996e-07,0.000210057,-1.41928e-08,-5.959649999999999e-09,31,12.2788,0.9989299999999999,11,0,87,1,0.45182,0,-86.6747,41.9986,60656.1,1.26061,-0.0249102,0.14,3.1,2.0047e-05,22.3799,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,246135,12,111,-9.0,3,0.98603,0.019,0.98514,0.019,0.98514,0.0191,0,300,0.0125155,-9,-9,-9,-9,59826.4,19.3372,13.4114,13.3179,59821.9,0.45,0.0745626,0.3222,-0.08454539999999999,0.032471,24.3997,0.0453566,3.11983e-06,1.30331e-07,0.000831922,-2.3450700000000003e-08,1.12326e-09,68,62.4612,0.66673,11,0,41,1,0.98514,0,-168.433,44.061,59822.1,0.30308,-0.055730499999999995,0.14,3.1,2.8951599999999996e-06,24.4808,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,1274,12,111,-9.0,3,1.01306,0.2779,1.00958,0.2779,1.00958,0.27791,0,300,0.00663395,-9,-9,-9,-9,60491.4,9.870410000000001,8.52897,3.7761400000000003,60497.8,2.761,0.7299399999999999,1.20655,-0.0457059,0.09333469999999999,24.5951,0.0911514,2.60589e-06,2.1877300000000002e-07,0.0374404,-1.23796e-07,6.05512e-09,31,23.7538,0.8204600000000001,11,0,38,1,1.00958,0,600.668,44.1296,60499.5,0.5968600000000001,-0.018102200000000002,0.14,3.1,2.5353400000000004e-06,24.6249,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,62056,12,111,-9.0,3,0.8003100000000001,0.0424,0.79948,0.0424,0.79948,0.04244,0,300,0.01807,-9,-9,-9,-9,60124.3,6.04245,5.5568,4.67959,60110.0,0.153,-2.94258,1.06283,-0.0378895,0.16879,24.2324,0.1725,3.63957e-06,5.782630000000001e-07,0.0578654,-4.6336799999999994e-07,-4.162690000000001e-08,24,26.8673,0.31068,11,0,81,1,0.79948,0,27.1792,43.5018,60109.3,-1.36991,-0.0284769,0.14,3.1,3.61291e-06,24.2404,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,221987,12,111,-9.0,3,1.03536,0.1333,1.0341,0.1333,1.0341,0.13332,0,300,0.014437,-9,-9,-9,-9,60125.4,13.6748,10.4597,2.14546,60116.7,0.121,-0.411473,0.75765,-0.17544400000000002,0.10045,24.3853,0.11272,3.1613299999999997e-06,3.28202e-07,0.00721086,-1.16303e-07,1.95092e-08,26,31.2373,0.21955,11,0,22,1,1.0341,0,-54.2576,44.1916,60125.2,-0.6516770000000001,-0.0980349,0.14,3.1,2.5611000000000003e-06,24.6139,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,84182,12,111,-9.0,3,0.72112,0.0212,0.72136,0.0212,0.72136,0.021269999999999997,0,300,0.00916309,-9,-9,-9,-9,60621.1,48.5316,44.893,24.1012,60623.0,0.064,0.42136999999999997,0.12879000000000002,-0.07931150000000001,0.027079500000000003,23.6495,0.0233156,6.22582e-06,1.33696e-07,-0.00011533200000000001,-5.125180000000001e-09,-1.70702e-09,52,56.0277,0.32628,11,0,63,1,0.72136,0,-267.557,43.2265,60623.0,0.36455,-0.05811569999999999,0.14,3.1,6.33697e-06,23.6303,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,287997,12,111,-9.0,3,1.42574,0.2562,1.42478,0.2562,1.42478,0.25621,0,300,0.00674056,-9,-9,-9,-9,59927.1,7.3201600000000004,5.8653,4.8357,59919.7,1.303,-0.476013,0.72713,-0.118699,0.0589302,25.1744,0.12905,1.52837e-06,1.8166e-07,0.0135053,-4.40907e-08,6.7147699999999996e-09,32,27.4511,0.69622,11,0,2,1,1.42478,0,9.387369999999999,45.052,59921.1,0.54213,-0.128316,0.14,3.1,1.47464e-06,25.2133,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,54319,12,111,-9.0,3,0.86874,0.2626,0.8728299999999999,0.2626,0.8728299999999999,0.26261,0,300,0.015596299999999999,-9,-9,-9,-9,59591.2,9.77102,9.3778,5.78012,59590.1,0.067,-1.53441,1.11963,0.19721,0.07176310000000001,24.8297,0.060596699999999996,2.09955e-06,1.17179e-07,0.00684618,-4.50934e-08,4.73373e-10,36,35.6783,0.48377,11,0,43,1,0.8728299999999999,0,-574.63,43.7308,59568.2,0.38289,-0.0418949,0.14,3.1,3.8113199999999995e-06,24.1823,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,97713,12,111,-9.0,3,0.74455,0.0165,0.74731,0.0165,0.74731,0.01659,0,300,0.0157789,-9,-9,-9,-9,59646.1,19.21,12.8549,10.6195,59644.9,0.886,-0.386395,0.34174,0.00385563,0.040998,23.923,0.044198699999999994,4.83935e-06,1.9700299999999998e-07,0.00018244,-2.23847e-08,-1.9213e-09,36,40.5113,0.27799,11,0,106,1,0.74731,0,-220.824,43.3174,59644.3,-0.223485,-0.031156299999999998,0.14,3.1,5.00203e-06,23.8871,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,54958,12,111,-9.0,3,0.75045,0.0414,0.75275,0.0414,0.75275,0.04144,0,300,0.0198986,-9,-9,-9,-9,59962.2,26.8957,17.8051,17.024,59954.2,0.858,0.37403000000000003,0.44478,0.0545255,0.0346228,23.939,0.0335309,4.7686e-06,1.47269e-07,0.0009658080000000001,-1.9867099999999997e-08,-1.28773e-09,40,54.2275,0.06600639999999999,11,0,19,1,0.75275,0,-80.4906,43.3373,59954.0,0.53789,0.037556400000000004,0.14,3.1,4.45268e-06,24.0134,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,155954,12,111,-9.0,3,0.8183600000000001,0.0364,0.81634,0.0364,0.81634,0.03644,0,300,0.0125155,-9,-9,-9,-9,60549.2,20.6796,13.9458,13.8596,60551.6,0.184,-0.20023,0.24855,0.0080337,0.034081,24.2207,0.0376481,3.679e-06,1.2757e-07,0.00010774,-1.68346e-08,2.82288e-10,60,65.9893,0.27760999999999997,11,0,41,1,0.81634,0,207.412,43.559,60551.3,-0.162199,-0.00787987,0.14,3.1,3.7764599999999995e-06,24.1923,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,18582,12,111,-9.0,3,0.87085,0.2053,0.8681200000000001,0.2053,0.8681200000000001,0.20531999999999997,0,300,0.0205358,-9,-9,-9,-9,60493.3,17.4469,16.2995,12.1323,60502.6,0.673,-0.763255,0.49487,-0.054614800000000005,0.03837430000000001,24.1071,0.059544799999999995,4.08483e-06,2.24023e-07,0.00303453,-7.578860000000001e-08,4.89418e-10,44,33.4545,0.87624,11,0,92,1,0.8681200000000001,0,586.789,43.7242,60503.3,-1.35754,-0.0666593,0.14,3.1,3.2880699999999995e-06,24.3426,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,26436,12,111,-9.0,3,0.36753,0.001,0.3659,0.001,0.3659,0.00169,0,300,0.00643025,-9,-9,-9,-9,60194.1,118.259,89.472,66.5636,60189.4,0.105,-0.987342,0.08975219999999999,0.047323199999999996,0.0211084,22.2968,0.023435400000000002,2.16402e-05,4.671e-07,1.94444e-05,-6.335420000000001e-09,-7.896870000000001e-09,44,19.97,0.99931,11,0,130,1,0.3659,0,190.576,41.4595,60189.4,-0.9186040000000001,0.0381825,0.14,3.1,2.07694e-05,22.3414,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,142040,12,111,-9.0,3,0.57905,0.0151,0.578,0.0151,0.578,0.01518,0,300,0.00643025,-9,-9,-9,-9,59839.1,71.6296,49.8982,34.3345,59839.9,0.168,-0.0162301,0.10412,-0.040618,0.026861700000000002,23.2155,0.024848699999999998,9.28561e-06,2.12515e-07,4.66263e-05,-3.87589e-09,-4.34563e-09,48,38.5715,0.83257,11,0,130,1,0.578,0,-28.5388,42.6421,59839.8,-0.0572659,-0.0244324,0.14,3.1,9.33802e-06,23.2094,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,24829,12,111,-9.0,3,1.26331,0.1695,1.2662200000000001,0.1695,1.2662200000000001,0.16952,0,300,0.0192221,-9,-9,-9,-9,60386.1,9.882430000000001,9.262939999999999,4.28634,60390.9,1.113,-0.564199,0.66728,-0.108438,0.06803200000000001,24.8861,0.12835,1.9932e-06,2.35634e-07,0.00064525,-7.224e-08,1.1138200000000001e-08,29,26.2148,0.6139899999999999,11,0,127,1,1.2662200000000001,0,-74.0289,44.7316,60391.2,0.013417199999999999,-0.0634724,0.14,3.1,1.53756e-06,25.1679,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,328270,12,111,-9.0,3,0.57281,0.89,0.57248,0.89,0.57248,0.89,0,300,0.0183372,-9,-9,-9,-9,59782.2,55.2933,37.6089,29.5874,59781.0,0.159,0.8072199999999999,0.12727,-0.00722836,0.0273541,22.8785,0.026753199999999998,1.26648e-05,3.12068e-07,0.00022168,-1.26959e-08,-6.46674e-09,44,28.7118,0.96375,11,0,132,1,0.57248,0,-87.183,42.6159,59781.1,0.70008,-0.00412127,0.14,3.1,9.9531e-06,23.1401,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,154096,12,111,-9.0,3,0.87369,0.0241,0.87397,0.0241,0.87397,0.02417,0,300,0.016039400000000002,-9,-9,-9,-9,60341.2,11.9331,10.5997,5.3686300000000005,60339.5,0.068,0.78582,0.7338899999999999,0.1526,0.05129109999999999,24.7159,0.0565707,2.3315900000000004e-06,1.21484e-07,0.00821562,-5.76173e-08,-3.68848e-10,48,62.5862,0.0768523,11,0,59,1,0.87397,0,571.226,43.7387,60341.8,-0.384463,0.11458,0.14,3.1,2.19233e-06,24.7827,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,242534,12,111,-9.0,3,0.73024,0.001,0.73031,0.001,0.73031,0.002,0,300,0.0073296,-9,-9,-9,-9,60241.1,33.6804,27.8798,13.0374,60251.4,0.243,0.20269,0.27664,-0.0436659,0.0330861,23.7453,0.0422641,5.700269999999999e-06,2.21893e-07,0.00154922,-4.716019999999999e-08,-2.43161e-09,40,26.5383,0.9495600000000001,11,0,76,1,0.73031,0,-223.97400000000002,43.2595,60251.3,-0.0700614,-0.0694279,0.14,3.1,6.00294e-06,23.6891,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,280812,12,111,-9.0,3,0.77432,0.0621,0.77469,0.0621,0.77469,0.06212,0,300,0.0185352,-9,-9,-9,-9,60493.3,19.2935,12.2573,11.744,60488.9,3.263,-0.8245120000000001,0.92106,0.1475,0.054914599999999994,24.0777,0.0669086,4.19686e-06,2.58632e-07,-0.020800700000000002,1.12788e-07,-7.2595600000000005e-09,28,24.8501,0.686,11,0,17,1,0.77469,0,-332.723,43.4163,60482.4,1.23435,0.0991905,0.14,3.1,3.79836e-06,24.186,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,13226,12,111,-9.0,3,1.2661200000000001,0.1135,1.26567,0.1135,1.26567,0.11352999999999999,0,300,0.00734744,-9,-9,-9,-9,60238.3,7.792260000000001,7.13908,4.09657,60236.5,2.138,-0.534696,0.9808899999999999,0.0438425,0.07940839999999999,25.1307,0.13371,1.5912200000000002e-06,1.95956e-07,0.0103144,-6.77467e-08,1.0772600000000001e-08,38,32.945,0.70205,11,0,34,1,1.26567,0,-129.368,44.7336,60238.1,-0.366187,0.018221099999999997,0.14,3.1,1.1573100000000002e-06,25.4764,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,93454,12,111,-9.0,3,0.9072,0.0443,0.9068200000000001,0.0443,0.9068200000000001,0.04434,0,300,0.0214592,-9,-9,-9,-9,60181.3,16.4562,15.6938,11.6207,60179.2,0.42,0.24614,0.38256,-0.046600300000000004,0.033973699999999996,24.2199,0.0482414,3.68179e-06,1.63589e-07,-7.22946e-05,-4.19114e-08,1.0998800000000001e-09,60,63.4502,0.35579,11,0,58,1,0.9068200000000001,0,-121.434,43.8383,60180.1,0.5010600000000001,-0.0811832,0.14,3.1,3.92108e-06,24.1515,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,61166,12,111,-9.0,3,0.76705,0.0532,0.76558,0.0532,0.76558,0.05322999999999999,0,300,0.0170245,-9,-9,-9,-9,59813.1,16.5201,16.1542,10.703,59823.3,0.033,0.1418,0.39969,0.0401535,0.037831699999999996,24.1909,0.0517687,3.7813099999999995e-06,1.80295e-07,0.00348801,-5.73008e-08,-1.64524e-09,60,56.4932,0.60464,11,0,69,1,0.76558,0,204.195,43.387,59823.1,-0.303797,0.044516,0.14,3.1,3.74085e-06,24.2026,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,248598,12,111,-9.0,3,1.01235,0.0138,1.01586,0.0138,1.01586,0.01395,0,300,0.0243817,-9,-9,-9,-9,60400.0,12.8519,9.38337,2.96411,60393.8,0.979,0.55303,0.6341899999999999,-0.0816878,0.08164049999999999,24.8048,0.0812177,2.14828e-06,1.607e-07,0.012685799999999999,-5.6322e-08,4.446e-09,26,32.2365,0.18542,11,0,49,1,1.01586,0,-346.14300000000003,44.1387,60395.5,0.45298999999999995,0.048038199999999996,0.14,3.1,2.0432299999999997e-06,24.8592,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
