VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_SHAPE,SIM_AV,SIMNULL1,SIM_RV,SIM_x0,SIM_mB,LCLIB_SEED,LCLIB_TAU,LCLIB_SFU,LCLIB_SFG,LCLIB_SFR,LCLIB_SFI,LCLIB_SFZ,LCLIB_SFY,LCLIB_REDSHIFT,LCLIB_EVENT_ID,SIMSED_Cart_INDEX,SIMSED_Mejecta,SIMSED_Vejecta,SIMSED_Fnick,SIMSED_Kappagamma,SIMSED_Temperature,SIMSED_TDE_INDEX,SIMSED_Rph0,SIMSED_Tvis,SIMSED_b,SIMSED_bhmass,SIMSED_eff,SIMSED_lphoto,SIMSED_starmass,SIMSED_stretch,SIMSED_color,SIMSED_SLSN_INDEX,SIMSED_bfield,SIMSED_mns,SIMSED_pspin,SIMSED_kappa,SIMSED_kappagamma,SIMSED_mej,SIMSED_temp,SIMSED_vej,SIMSED_IBC_INDEX,SIMSED_Kinetic_energy,SIMSED_F_nickel,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho,types_names
SN:,205681,12,143,-9.0,3,0.93755,0.0272,0.93698,0.0272,0.93698,0.02727,0,300,0.00643025,-9,-9,-9,-9,60221.1,8.395760000000001,7.980460000000001,6.862430000000002,60219.7,1.117,0.07112230000000001,0.6679999999999999,-0.00762698,0.0512763,25.2644,0.0725685,1.40681e-06,9.40286e-08,0.00522996,-3.08401e-08,1.4973399999999995e-09,36,30.4274,0.7305,43,513,130,1,0.93698,0,-250.473,43.9262,60224.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,513.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,325857,12,143,-9.0,3,0.79305,0.001,0.79413,0.001,0.79413,0.00205,0,300,0.00939609,-9,-9,-9,-9,59896.1,14.8888,11.4515,9.71099,59882.7,0.56,-0.71353,0.48947,0.0615055,0.0416566,24.9098,0.0474125,1.95027e-06,8.51653e-08,0.00304149,-2.4845700000000003e-08,-6.98853e-11,60,88.3132,0.0101255,43,732,121,1,0.79413,0,-521.7959999999998,43.4816,59885.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,732.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,309502,12,143,-9.0,3,0.57665,0.1016,0.57472,0.1016,0.57472,0.10161,0,300,0.0186157,-9,-9,-9,-9,59801.4,8.23195,7.438169999999999,7.3151199999999985,59798.2,0.07400000000000001,-0.847907,0.96654,0.16641,0.0877058,24.8882,0.0766163,1.98931e-06,1.40378e-07,0.00400935,-4.43742e-08,-6.62523e-09,24,24.4944,0.43364,43,769,44,1,0.57472,0,178.175,42.6284,59797.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,769.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,245714,12,143,-9.0,3,1.03106,0.0265,1.03008,0.0265,1.03008,0.02658,0,300,0.00848908,-9,-9,-9,-9,59942.1,6.40156,5.06252,2.4385,59945.1,0.179,1.37048,1.2222,-0.0167874,0.12204,25.9888,0.14203,7.21914e-07,9.44365e-08,0.0333806,-5.96339e-08,5.63044e-09,17,6.8406,0.98552,43,637,103,1,1.03008,0,51.373999999999995,44.1809,59945.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,637.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,321058,12,143,-9.0,3,0.91133,0.0484,0.91358,0.0484,0.91358,0.04843,0,300,0.0160155,-9,-9,-9,-9,59621.2,9.80642,8.3959,6.70355,59606.5,0.752,-0.8513200000000001,0.76067,-0.0444909,0.053812300000000014,24.4953,0.0996673,2.856790000000001e-06,2.62244e-07,0.010966,-1.57393e-07,5.73061e-11,48,64.4626,0.0564134,43,526,25,1,0.91358,0,-6.07428,43.8552,59615.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,526.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,237194,12,143,-9.0,3,0.91881,0.0372,0.91633,0.0372,0.91633,0.03725,0,300,0.0182855,-9,-9,-9,-9,59914.1,8.854989999999997,6.676139999999998,5.80711,59909.9,0.83,0.79099,0.70896,0.0631837,0.050405300000000014,25.0993,0.0822217,1.63788e-06,1.24035e-07,-0.000957229,-6.32186e-08,1.8088e-09,36,51.8202,0.0425916,43,861,120,1,0.91633,0,258.443,43.8686,59915.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,861.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,62246,12,143,-9.0,3,0.4895100000000001,1.1484,0.49016,1.1484,0.49016,1.14841,0,300,0.0184642,-9,-9,-9,-9,59813.1,17.9065,7.40902,-99.0,59808.4,0.838,0.26098000000000005,0.52157,0.0797472,0.26587,23.7578,0.33746,5.63461e-06,1.7513e-06,0.0524933,-3.87485e-07,-4.70755e-07,24,22.5717,0.54518,43,168,32,1,0.49016,0,-389.364,42.2085,59807.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,168.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,67821,12,143,-9.0,3,0.51067,0.5234,0.5101600000000001,0.5234,0.5101600000000001,0.5234,0,300,0.0200875,-9,-9,-9,-9,60124.3,16.2001,13.5673,12.742,60130.5,0.787,-1.95144,0.5215,0.07188910000000001,0.0530679,23.6386,0.08229149999999999,6.28857e-06,4.766320000000001e-07,0.0121381,-2.01281e-07,-1.7757599999999997e-08,41,46.043,0.27141,43,67,50,1,0.5101600000000001,0,-23.2509,42.3144,60128.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,67.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,109983,12,143,-9.0,3,0.99826,0.1161,0.99757,0.1161,0.99757,0.11612,0,300,0.0185259,-9,-9,-9,-9,60224.0,9.62235,7.11807,4.18711,60219.7,1.114,1.2068299999999998,0.72096,0.0590379,0.0534702,25.1201,0.0741218,1.60674e-06,1.0969000000000001e-07,0.00797803,-4.00349e-08,1.84159e-09,36,38.0564,0.37593,43,886,116,1,0.99757,0,-33.1208,44.0945,60227.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,886.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,292631,12,143,-9.0,3,0.80506,0.0699,0.8075100000000001,0.0699,0.8075100000000001,0.06992000000000001,0,300,0.0160155,-9,-9,-9,-9,59594.3,8.22612,6.01803,5.89605,59601.1,1.136,-1.28904,0.9767,-0.0507726,0.0622331,24.7604,0.11428,2.23788e-06,2.35558e-07,0.0241752,-1.75048e-07,-3.4473700000000007e-09,40,40.6386,0.44214,43,700,25,1,0.8075100000000001,0,-105.56,43.5246,59606.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,700.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,121518,12,143,-9.0,3,0.36941,0.001,0.36898,0.001,0.36898,0.0017,0,300,0.0196911,-9,-9,-9,-9,60124.3,19.4735,18.0918,14.7287,60102.7,2.166,-1.16848,0.45062,-0.125771,0.0996013,22.4484,0.18124,1.88204e-05,3.14164e-06,0.00921588,-4.01355e-07,-2.77624e-07,8,5.46419,0.7070000000000001,43,308,14,1,0.36898,0,-44.0548,41.4789,60113.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,308.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,125027,12,143,-9.0,3,0.92733,0.0253,0.92673,0.0253,0.92673,0.02537,0,300,0.00904526,-9,-9,-9,-9,59797.4,5.94347,5.80245,3.66852,59797.1,1.124,0.96809,0.81317,0.18368,0.0694276,25.2034,0.0824042,1.4880700000000004e-06,1.1294e-07,0.00872098,-6.209e-08,3.8634300000000006e-10,68,68.3474,0.46537,43,861,129,1,0.92673,0,-246.409,43.8968,59803.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,861.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,38436,12,143,-9.0,3,1.13288,0.0905,1.13285,0.0905,1.13285,0.09052,0,300,0.0210724,-9,-9,-9,-9,60227.0,6.7862,6.16249,3.26463,60221.4,1.531,2.23755,0.99003,0.0337163,0.0907588,25.2961,0.10213,1.3663299999999997e-06,1.28523e-07,0.0237272,-4.52995e-08,6.41375e-09,26,34.7081,0.11811,43,526,93,1,1.13285,0,-263.444,44.4353,60233.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,526.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,175805,12,143,-9.0,3,0.84429,0.001,0.8426,0.001,0.8426,0.0021,0,300,0.0106885,-9,-9,-9,-9,59866.0,9.42397,8.18942,6.96753,59866.5,0.12,0.038217400000000006,0.62569,0.0580526,0.0491521,25.2673,0.0562529,1.40304e-06,7.26928e-08,0.00397306,-2.06141e-08,7.131239999999997e-10,40,56.5144,0.0434115,43,611,70,1,0.8426,0,103.615,43.6432,59869.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,611.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,72014,12,143,-9.0,3,0.93769,0.1635,0.93503,0.1635,0.93503,0.16352,0,300,0.0189989,-9,-9,-9,-9,60567.3,10.0623,7.17099,4.4156900000000014,60558.3,1.5819999999999999,-1.18072,0.6993699999999999,0.0400201,0.021986,25.0121,0.12598,1.77489e-06,2.0593800000000005e-07,0.00118345,-1.01924e-07,-9.65448e-11,56,66.8859,0.15134,43,958,23,1,0.93503,0,312.687,43.923,60565.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,958.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,159826,12,143,-9.0,3,0.9056,0.0585,0.90844,0.0585,0.90844,0.05853,0,300,0.024123,-9,-9,-9,-9,60077.0,14.3224,11.564,6.677860000000001,60067.7,1.215,-0.418015,0.81709,-0.0300241,0.031633999999999995,24.6392,0.0815825,2.5021200000000003e-06,1.8801e-07,0.009092200000000002,-1.18942e-07,-7.92929e-10,12,9.13018,0.69177,43,636,29,1,0.90844,0,-183.099,43.8394,60073.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,636.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,3751,12,143,-9.0,3,0.65288,0.001,0.65327,0.001,0.65327,0.00193,0,300,0.021228,-9,-9,-9,-9,59750.4,18.6242,17.9978,11.8994,59746.7,3.984,0.1488,1.09263,0.11199999999999999,0.0527179,24.0989,0.0997853,4.11558e-06,3.78245e-07,-0.0236056,3.02242e-07,-1.19661e-08,39,41.403999999999996,0.36618,43,540,80,1,0.65327,0,-321.905,42.9632,59753.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,540.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,170509,12,143,-9.0,3,0.72644,0.0446,0.72635,0.0446,0.72635,0.04463,0,300,0.0171907,-9,-9,-9,-9,60652.2,11.6249,11.3805,8.6223,60637.3,1.2819999999999998,2.57707,0.90622,0.0447587,0.0488338,24.8341,0.0492327,2.09108e-06,9.48198e-08,0.015994799999999997,-5.46862e-08,-8.423639999999998e-10,20,32.3263,0.039943,43,340,31,1,0.72635,0,-413.852,43.2452,60639.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,340.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,26793,12,143,-9.0,3,0.58683,0.0186,0.58728,0.0186,0.58728,0.01867,0,300,0.016615099999999997,-9,-9,-9,-9,60434.0,29.6023,23.8511,18.5154,60430.5,1.445,1.0911799999999998,0.99388,0.12858,0.0430072,24.1026,0.0398459,4.10153e-06,1.50524e-07,0.022154,-1.01081e-07,-4.45996e-09,12,12.1971,0.42998,43,973,45,1,0.58728,0,418.962,42.681999999999995,60432.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,973.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,40562,12,143,-9.0,3,0.89556,0.0717,0.8951399999999999,0.0717,0.8951399999999999,0.07173,0,300,0.00611278,-9,-9,-9,-9,60238.3,7.40222,7.224469999999998,7.1743,60238.2,1.061,-0.895431,0.85587,0.0125245,0.0560268,25.3743,0.0873847,1.27135e-06,1.02324e-07,0.00381706,-4.43888e-08,2.07939e-09,48,54.8147,0.23195,43,516,115,1,0.8951399999999999,0,-85.4934,43.8036,60245.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,516.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,154034,12,143,-9.0,3,0.71294,0.0516,0.71497,0.0516,0.71497,0.05163,0,300,0.0192366,-9,-9,-9,-9,59991.1,10.5877,8.95363,6.8498199999999985,59986.9,0.165,-0.661892,0.51197,-0.026209100000000003,0.0532395,24.8415,0.0576045,2.0768e-06,1.10186e-07,-0.000391038,-3.05928e-08,6.2401e-10,40,37.8528,0.5673199999999999,43,169,125,1,0.71497,0,-8.480789999999999,43.2006,59991.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,169.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,261769,12,143,-9.0,3,0.95719,0.0373,0.95513,0.0373,0.95513,0.03735,0,300,0.0187179,-9,-9,-9,-9,60652.2,6.85157,6.26348,5.36075,60652.1,1.672,0.26621,1.15677,-0.0538875,0.0618005,25.4943,0.12692,1.13833e-06,1.33064e-07,0.0103668,-6.67194e-08,3.57115e-09,16,17.0514,0.38228,43,251,124,1,0.95513,0,130.751,43.9793,60668.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,251.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,136967,12,143,-9.0,3,1.01539,0.3305,1.02005,0.3305,1.02005,0.33051,0,300,0.026657,-9,-9,-9,-9,59688.0,5.84055,5.30992,1.98309,59687.6,2.324,1.13016,1.5778,-0.180094,0.0919007,25.511999999999997,0.11342,1.11991e-06,1.16993e-07,0.0470699,-7.386239999999999e-08,3.90752e-09,17,16.9129,0.46028,43,523,107,1,1.02005,0,-701.395,44.1485,59691.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,523.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
SN:,234732,12,143,-9.0,3,0.7975899999999999,0.0168,0.79704,0.0168,0.79704,0.0169,0,300,0.015745099999999998,-9,-9,-9,-9,60538.3,6.97,6.47449,5.52839,60498.8,0.009000000000000001,-1.57349,0.37971,-0.284375,0.00163079,23.2871,0.00488672,8.69321e-06,3.91267e-08,-0.000619199,-1.5542899999999998e-09,6.6608300000000004e-12,20,26.9561,0.17231,43,802,67,1,0.79704,0,-289.264,43.4933,60523.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,802.0,-9.0,-9.0,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Iax
